	original_firstorder_10Percentile	original_firstorder_90Percentile	original_firstorder_Energy	original_firstorder_Entropy	original_firstorder_InterquartileRange	original_firstorder_Kurtosis	original_firstorder_Maximum	original_firstorder_MeanAbsoluteDeviation	original_firstorder_Mean	original_firstorder_Median	original_firstorder_Minimum	original_firstorder_Range	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_RootMeanSquared	original_firstorder_Skewness	original_firstorder_TotalEnergy	original_firstorder_Uniformity	original_firstorder_Variance	original_glcm_Autocorrelation	original_glcm_JointAverage	original_glcm_ClusterProminence	original_glcm_ClusterShade	original_glcm_ClusterTendency	original_glcm_Contrast	original_glcm_Correlation	original_glcm_DifferenceAverage	original_glcm_DifferenceEntropy	original_glcm_DifferenceVariance	original_glcm_JointEnergy	original_glcm_JointEntropy	original_glcm_Imc1	original_glcm_Imc2	original_glcm_Idm	original_glcm_Idmn	original_glcm_Id	original_glcm_Idn	original_glcm_InverseVariance	original_glcm_MaximumProbability	original_glcm_SumEntropy	original_glcm_SumSquares	original_glrlm_GrayLevelNonUniformity	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_GrayLevelVariance	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_LongRunEmphasis	original_glrlm_LongRunHighGrayLevelEmphasis	original_glrlm_LongRunLowGrayLevelEmphasis	original_glrlm_LowGrayLevelRunEmphasis	original_glrlm_RunEntropy	original_glrlm_RunLengthNonUniformity	original_glrlm_RunLengthNonUniformityNormalized	original_glrlm_RunPercentage	original_glrlm_RunVariance	original_glrlm_ShortRunEmphasis	original_glrlm_ShortRunHighGrayLevelEmphasis	original_glrlm_ShortRunLowGrayLevelEmphasis	original_glszm_GrayLevelNonUniformity	original_glszm_GrayLevelNonUniformityNormalized	original_glszm_GrayLevelVariance	original_glszm_HighGrayLevelZoneEmphasis	original_glszm_LargeAreaEmphasis	original_glszm_LargeAreaHighGrayLevelEmphasis	original_glszm_LargeAreaLowGrayLevelEmphasis	original_glszm_LowGrayLevelZoneEmphasis	original_glszm_SizeZoneNonUniformity	original_glszm_SizeZoneNonUniformityNormalized	original_glszm_SmallAreaEmphasis	original_glszm_SmallAreaHighGrayLevelEmphasis	original_glszm_SmallAreaLowGrayLevelEmphasis	original_glszm_ZoneEntropy	original_glszm_ZonePercentage	original_glszm_ZoneVariance	original_gldm_DependenceEntropy	original_gldm_DependenceNonUniformity	original_gldm_DependenceNonUniformityNormalized	original_gldm_DependenceVariance	original_gldm_GrayLevelNonUniformity	original_gldm_GrayLevelVariance	original_gldm_HighGrayLevelEmphasis	original_gldm_LargeDependenceEmphasis	original_gldm_LargeDependenceHighGrayLevelEmphasis	original_gldm_LargeDependenceLowGrayLevelEmphasis	original_gldm_LowGrayLevelEmphasis	original_gldm_SmallDependenceEmphasis	original_gldm_SmallDependenceHighGrayLevelEmphasis	original_gldm_SmallDependenceLowGrayLevelEmphasis	group
FG-6689_X1.018.jpg	-0.154562525176709	-0.154536218155162	6.4426629788781	-0.154571006506214	-0.154556897643749	-0.154570631563356	-0.154503673386237	-0.15456270089134	-0.154548151020135	-0.154547880030693	-0.154570390162532	-0.154505029418276	-0.154565770513945	-0.154545319598118	-0.154571557055222	6.4426629788781	-0.154571697024849	-0.1540495112715	-0.15456650420864	-0.154570647184845	-0.154414191516959	-0.154564263067369	-0.154568501725195	-0.154571654879373	-0.154571489850274	-0.154571662608756	-0.154571489606188	-0.154571681213515	-0.154571717473812	-0.154570694998534	-0.154571902219617	-0.154571481144549	-0.154571515994572	-0.15457147572042	-0.154571515533521	-0.154571481903926	-0.154571669009227	-0.154571694312785	-0.154570791493774	-0.154570912234867	-0.154537592900442	-0.154571703994854	-0.154570722851433	-0.15456574827502	-0.154566621912221	-0.154484848325704	-0.154570804999853	-0.154571712103925	-0.154570246531619	-0.154527886314628	-0.154571693173718	-0.15457166068319	-0.154569515576109	-0.154571635650839	-0.154568884668642	-0.154571733827559	-0.15457016234915	-0.154571714517662	-0.154569952326908	-0.154563599154083	-0.149789064587742	-0.0668423639056067	-0.154116596671544	-0.154571705079679	-0.154570704761965	-0.154571725365919	-0.154571688427606	-0.154569613074812	-0.154571739441531	-0.154570269774008	-0.154571740906046	-0.150501127208529	-0.154570292446864	-0.154462086080388	-0.1545717033982	-0.154570691744058	-0.154445767970525	-0.154570904830932	-0.154566567237009	-0.154559315692959	-0.154357608422329	-0.154569664739633	-0.154571705432248	-0.154571735698883	-0.154571492562338	-0.154571744838539	LOW
FG-6689_X1.188.jpg	-0.153587361500996	-0.153569886768975	6.44294480531448	-0.153599677006408	-0.153591564284647	-0.153599374472344	-0.153543785270512	-0.153594778684183	-0.153579538904027	-0.153580725526811	-0.153596430665716	-0.153547545655884	-0.153596478931368	-0.153578418176467	-0.153600014489935	6.44294480531448	-0.153600137874815	-0.15338524233566	-0.153596010365231	-0.15359926006815	-0.153575091496248	-0.153597779891988	-0.153598974323101	-0.153600023249421	-0.153600023669699	-0.153600063175865	-0.153599899333663	-0.153600098722567	-0.15360016988233	-0.153599312271146	-0.153600249956419	-0.153600007234603	-0.153600029819035	-0.153599971201263	-0.153600027761883	-0.153599980248308	-0.153600092484751	-0.153600145395585	-0.153599493123563	-0.153599844918674	-0.153525957571024	-0.153600143913551	-0.153599764026149	-0.153595635698129	-0.153598788648543	-0.153574263016991	-0.153600090604559	-0.153600174483272	-0.153599230361105	-0.153472924966726	-0.153600111308798	-0.153600077819248	-0.153599657452404	-0.153600056053253	-0.15359729606311	-0.153600180831688	-0.153590898054959	-0.153600154309911	-0.153599410328725	-0.153594863912211	-0.152743325042944	-0.139951525681152	-0.153544021312114	-0.153600171121045	-0.153592933440961	-0.153600162361559	-0.153600116263659	-0.153598285088702	-0.153600183729396	-0.153598880158627	-0.153600172868519	-0.152776065103622	-0.153599048778731	-0.15350380226521	-0.15360015972929	-0.153599376794935	-0.15343650326757	-0.153599828837497	-0.153595846545148	-0.153594058194345	-0.153487909571554	-0.153599752103515	-0.153600174792951	-0.153600171740403	-0.153599757766213	-0.153600189502694	LOW
FG-6689_X1.420.jpg	-0.153746397030929	-0.153697880110307	6.4429280636511	-0.153776291730447	-0.153752104903943	-0.153775834244425	-0.153670054229363	-0.153762937662091	-0.153723179401262	-0.153724992507125	-0.153765661102352	-0.153682183459518	-0.15376703570087	-0.15372019803649	-0.153777529125968	6.4429280636511	-0.153777600403032	-0.153308938080184	-0.153768201747979	-0.153775255466101	-0.153748174605282	-0.153775585095768	-0.153775049483234	-0.15377737936565	-0.153777262996389	-0.153777434517973	-0.153776954557201	-0.153777560733315	-0.153777710779027	-0.15377522000594	-0.15377798889514	-0.153777204205297	-0.153777249226145	-0.153777084910751	-0.153777245730073	-0.153777120584957	-0.153777481179835	-0.153777639644659	-0.153775680773989	-0.153777002360637	-0.153658743294152	-0.153777616171032	-0.153776874504282	-0.153767264015791	-0.153772729161505	-0.153712246612639	-0.153777257431213	-0.153777713989705	-0.153774791344677	-0.153617471519445	-0.153777559449044	-0.153777446504506	-0.153775915296222	-0.153777387213975	-0.153771523444679	-0.153777746881324	-0.153765357514856	-0.15377765805255	-0.153776000985665	-0.153765767340138	-0.151711396106201	-0.128683870503839	-0.153586720139535	-0.153777685878431	-0.153769334760772	-0.153777700362159	-0.15377756679793	-0.153773682804389	-0.153777756085269	-0.153773890999057	-0.153777743099858	-0.151873985939238	-0.153774298541191	-0.153627834448296	-0.153777684665508	-0.153775352642639	-0.153508329139087	-0.153776997437597	-0.153767882035742	-0.153756464720048	-0.153506863499994	-0.153775503330487	-0.153777714417796	-0.153777738390863	-0.153776971181381	-0.153777784053847	LOW
FG-6689_X1.027.jpg	-0.153820813605348	-0.153808284752406	6.44290948324599	-0.153825444565144	-0.15381615666823	-0.153825512101767	-0.153807107643498	-0.153820866898954	-0.153813132601875	-0.153809756138541	-0.153824617138508	-0.153808137613793	-0.153821628201497	-0.153812083496204	-0.1538256952452	6.44290948324599	-0.153825632630363	-0.153453769661171	-0.153821029354697	-0.15382510123926	-0.15368436299357	-0.153834702695916	-0.153823324628785	-0.153825594352252	-0.15382557681333	-0.153825616503971	-0.153825557928089	-0.153825607602085	-0.153825637493294	-0.153825353044926	-0.153825686129963	-0.15382557570979	-0.153825586781971	-0.153825573951484	-0.153825586105133	-0.153825575959926	-0.153825627973426	-0.153825625405857	-0.153825395464988	-0.1538250533015	-0.153817428894895	-0.153825637816999	-0.15382511358419	-0.153821978700388	-0.153823697566315	-0.153671796649709	-0.153825582228031	-0.153825642245871	-0.153825255536167	-0.153805761869597	-0.153825624883515	-0.153825622514583	-0.153824386704725	-0.153825605829064	-0.153823790925765	-0.153825644202815	-0.153823698964131	-0.153825637559506	-0.153825297831162	-0.153822236237104	-0.153447950939631	-0.120194185397647	-0.153818184812165	-0.153825643342054	-0.153822051592858	-0.153825629481596	-0.153825612222237	-0.153824071173325	-0.153825645806626	-0.153825253652793	-0.153825641421895	-0.153460253228536	-0.153825253726362	-0.153794673761174	-0.153825635367141	-0.153825207539551	-0.153787449189038	-0.153825041633408	-0.153821084553748	-0.153822265179269	-0.153587588544351	-0.153825503118955	-0.153825643239057	-0.153825641524892	-0.153825378095275	-0.153825646807168	LOW
FG-6689_X1.428.jpg	-0.153497990127285	-0.153476965721979	6.4429500930241	-0.153510312146917	-0.153499403057749	-0.153510229202248	-0.153461366969655	-0.153504208716843	-0.153488841956399	-0.153490981992183	-0.153506580744507	-0.153465662278266	-0.15350605298672	-0.153487383337415	-0.153510715476396	6.4429500930241	-0.153510828940364	-0.153217133574388	-0.153506152547452	-0.153509886572262	-0.153471954634099	-0.153507331790521	-0.153509123341135	-0.153510694090281	-0.153510692553012	-0.153510737472898	-0.153510574567667	-0.153510780697266	-0.153510858103249	-0.153509924755295	-0.153510944438952	-0.153510677994177	-0.153510715001651	-0.153510652154504	-0.153510712786176	-0.153510663457948	-0.153510769009505	-0.153510840944621	-0.153510115037466	-0.153510392378761	-0.15344933920127	-0.153510834094734	-0.153510328582125	-0.153505608060568	-0.153509655597693	-0.153487191133658	-0.153510785015182	-0.153510860070048	-0.153509886346193	-0.153381480672456	-0.153510788858353	-0.153510753365539	-0.153510444510243	-0.153510733109768	-0.153507334435526	-0.153510866151301	-0.153501525641016	-0.153510840899407	-0.153510084812058	-0.153504424590011	-0.15297363781925	-0.146778975028606	-0.153461792679953	-0.153510858623207	-0.153501926777627	-0.153510842414069	-0.153510794623109	-0.153508465548532	-0.153510869587548	-0.153509547514164	-0.15351085380794	-0.152996964238689	-0.153509697827359	-0.153416896825759	-0.153510841261118	-0.153510141442311	-0.153383594258183	-0.153510385664515	-0.153505999250148	-0.153505236380732	-0.153404896095211	-0.153510452920005	-0.153510859708338	-0.153510854373112	-0.153510310180118	-0.153510874493242	LOW
FG-6691_X1.024.jpg	-0.153563711174714	-0.153510489706278	6.44294790976353	-0.153579322472821	-0.153548557839951	-0.153579480991486	-0.153498293119761	-0.153563269103892	-0.153544329061649	-0.15355262336879	-0.153570733451799	-0.153507902551562	-0.153566926416676	-0.153539195851019	-0.153580046247832	6.44294790976353	-0.153580278241692	-0.15250866611837	-0.153574273196881	-0.153579066270585	-0.153288538848962	-0.153558346672452	-0.153573478644709	-0.153580118909921	-0.153579996611421	-0.153580169913828	-0.153579892755639	-0.153580202031506	-0.153580311800784	-0.153578779872558	-0.15358051888404	-0.153579987223745	-0.153580054748484	-0.153579976653371	-0.153580052050451	-0.153579991954543	-0.153580207575409	-0.153580264455853	-0.153579009242304	-0.153578570830457	-0.15354438671824	-0.153580285042213	-0.15357894260459	-0.153574427945693	-0.153576322519091	-0.153515251808044	-0.153578979933537	-0.153580249598193	-0.153578563105953	-0.153506221640184	-0.153580225500695	-0.153580183367032	-0.153578402074051	-0.153580131660897	-0.153576888071112	-0.153580298828051	-0.153576386052219	-0.153580284709578	-0.153578914145888	-0.153574271755466	-0.152523522780406	-0.143484520563044	-0.153227050571144	-0.153580236329785	-0.153578364486389	-0.153580313796589	-0.153580259318503	-0.153578746683059	-0.153580322297241	-0.153578249284086	-0.153580325438786	-0.152689264375183	-0.153578315995718	-0.153508132512657	-0.153580292729758	-0.153578650699619	-0.153487280267405	-0.153578593634378	-0.153574305425437	-0.153567283407067	-0.153359658845071	-0.153576031575063	-0.153580235405801	-0.153580319747045	-0.153579953923368	-0.153580337487535	LOW
FG-6691_X1.025.jpg	-0.15387760400618	-0.153848481714238	6.44289951731839	-0.153886333817665	-0.153866683146702	-0.153886553832536	-0.153845043665884	-0.153877323218748	-0.153861506740204	-0.153858593621162	-0.153882255483365	-0.153849695143069	-0.153879027762675	-0.153859264566411	-0.153886983103209	6.44289951731839	-0.153886875795653	-0.153298837081329	-0.153879714603841	-0.153885777076294	-0.15376987917195	-0.153893004399977	-0.153883296726645	-0.153886815508464	-0.153886714712975	-0.153886830575205	-0.15388668880627	-0.153886845439708	-0.153886889588294	-0.153886075883144	-0.153887016816307	-0.153886709717693	-0.15388674140841	-0.153886705814497	-0.153886740518562	-0.153886712225446	-0.153886842689269	-0.153886869020675	-0.153886171946259	-0.153885981539052	-0.153868473217137	-0.153886878121391	-0.153886151520207	-0.15388071612755	-0.15388357864661	-0.153752496884843	-0.153886698756386	-0.153886892965671	-0.153885871743967	-0.153850234855989	-0.153886851183271	-0.153886832921167	-0.153885188179059	-0.153886800239484	-0.153883980675805	-0.153886899720425	-0.153884562090229	-0.153886875269834	-0.153886228269581	-0.153881361813255	-0.153015205918724	-0.116505143857732	-0.153836935797346	-0.153886889244489	-0.153885458490554	-0.153886887383898	-0.153886850232752	-0.153885404877224	-0.153886899760872	-0.15388577493257	-0.153886898385653	-0.153127792881384	-0.153885796693393	-0.153837795754358	-0.153886878829225	-0.153885876233653	-0.153832500270045	-0.15388597654377	-0.153879785993903	-0.153878426508689	-0.15355659195501	-0.153886338671381	-0.153886893208356	-0.153886895432976	-0.153886570638526	-0.153886906050478	LOW
FG-6691_X1.028.jpg	-0.154073789634969	-0.154055715434873	6.442845338471	-0.154076854077015	-0.154065839792754	-0.15407694945174	-0.154052278297209	-0.154071329871951	-0.154062874197643	-0.15406011122998	-0.154076946189967	-0.154052512116098	-0.154072480786976	-0.154061368696273	-0.154077251545744	6.442845338471	-0.15407715902361	-0.1536893472954	-0.154073064960087	-0.154076535650762	-0.153983175182261	-0.154083825960038	-0.154074872251497	-0.154077126394184	-0.154077068418791	-0.154077137675946	-0.154077053384236	-0.154077142258796	-0.154077166377214	-0.154076713130989	-0.154077245104034	-0.15407706592862	-0.15407708313769	-0.154077063742413	-0.154077082506379	-0.154077067238005	-0.154077146409081	-0.154077147426193	-0.154076766944407	-0.154076589662925	-0.154061639704056	-0.154077165044446	-0.154076628991262	-0.154073851526829	-0.154074538767307	-0.153972101601529	-0.154076948563228	-0.154077165149665	-0.154076558822214	-0.154041876852254	-0.154077146794882	-0.154077140680518	-0.15407564720913	-0.154077116597173	-0.154075667983939	-0.154077171871958	-0.154074559144623	-0.154077160449905	-0.154076769481341	-0.154074799943005	-0.152914003451297	-0.100742066353181	-0.154027833982073	-0.154077161876201	-0.154074913356857	-0.154077163092059	-0.154077141031247	-0.154076394599517	-0.154077175227259	-0.154076528110103	-0.154077174934985	-0.152975969010849	-0.154076562352879	-0.154020599660729	-0.154077161665764	-0.154076535194815	-0.154012453375574	-0.154076571880999	-0.154073127518331	-0.154071883344643	-0.15387147668412	-0.154076648409921	-0.154077166903307	-0.154077173368399	-0.154077009812086	-0.154077179178798	LOW
FG-6691_X1.034.jpg	-0.154161443992511	-0.15414082732875	6.442816006883	-0.154165215342586	-0.154150486884498	-0.154165382020383	-0.154137223016904	-0.154158428754976	-0.154149987845897	-0.154147891779969	-0.154165480821779	-0.154137367189378	-0.154159569476423	-0.154148052301601	-0.154165675296029	6.442816006883	-0.154165602416843	-0.153719773709364	-0.154161451604818	-0.154164913459843	-0.154077752030029	-0.154169978065842	-0.154162919006674	-0.154165565335683	-0.15416548705003	-0.154165575370087	-0.154165475732491	-0.154165583040063	-0.15416561134112	-0.154165040259533	-0.154165706797714	-0.154165483878235	-0.154165504624654	-0.154165481730066	-0.154165504062382	-0.154165486228247	-0.154165583241904	-0.154165591589491	-0.154165105021809	-0.15416493358632	-0.154145485209784	-0.154165605228207	-0.154165001433886	-0.154162266121626	-0.154162488305825	-0.154059940861689	-0.154165194581749	-0.154165603397216	-0.154164850341134	-0.154128868942906	-0.154165589888255	-0.154165577330833	-0.154163947590771	-0.154165554046978	-0.154164257691345	-0.154165613979476	-0.15416340592037	-0.154165602114081	-0.154165105036226	-0.154162845579633	-0.152739708695396	-0.0939313003049413	-0.154075938037546	-0.154165598812532	-0.154164211512902	-0.154165610418416	-0.154165586125354	-0.154164981725509	-0.154165618232564	-0.154164802043355	-0.15416562045282	-0.152885067160853	-0.154164832853012	-0.154096468356412	-0.154165602546599	-0.154164928078931	-0.154096093234053	-0.15416491546384	-0.154161520995029	-0.154159106942293	-0.153956543261308	-0.154164695442228	-0.154165604045992	-0.15416561804514	-0.1541654722291	-0.154165623912959	LOW
FG-6692_X1.34.jpg	-0.153477438658188	-0.153431186983099	6.44294977407757	-0.153522520865314	-0.153508461123188	-0.153521819915537	-0.153408625190372	-0.153510780249862	-0.153452125635333	-0.153450590124844	-0.153511506965206	-0.153420808558445	-0.153516310957484	-0.153449855467749	-0.15352403255055	6.44294977407757	-0.153523589707682	-0.152792186294171	-0.153507284300079	-0.153521059402628	-0.153329087380496	-0.153535592987525	-0.153519028751036	-0.153523294825052	-0.153523309490217	-0.153523412913475	-0.153523060047036	-0.153523470987529	-0.153523649045197	-0.153521728314659	-0.153523843527851	-0.153523281378223	-0.153523366030069	-0.153523242932928	-0.15352336011888	-0.15352326346416	-0.153523497790939	-0.153523580773213	-0.153522117866572	-0.153522426060661	-0.153499995397073	-0.153523608614465	-0.153522276611346	-0.15350708458309	-0.153520909547201	-0.153421465783467	-0.153523553608814	-0.153523662627397	-0.153521682559343	-0.153471397873557	-0.153523513809812	-0.15352345023068	-0.153522582459008	-0.153523403708263	-0.153513159390905	-0.153523673411933	-0.153519569060848	-0.153523621655181	-0.153521951180047	-0.153507032194607	-0.153321611891464	-0.146190002169279	-0.153516611976922	-0.153523657618679	-0.153520727202792	-0.153523640968075	-0.153523563445756	-0.153519441135483	-0.15352368293301	-0.153521297655159	-0.153523640742458	-0.153358978732578	-0.153521309297044	-0.153489325338686	-0.153523627385876	-0.153521870905189	-0.153468750292304	-0.153522479486986	-0.15350708634291	-0.153511740840749	-0.153084914725138	-0.153523057655486	-0.153523663845733	-0.153523646789018	-0.153522139074657	-0.153523687761234	HIGH
FG-6692_X1.35.jpg	-0.153529368106288	-0.153472551856807	6.44294790295669	-0.153564122581711	-0.153545461979531	-0.153563621233175	-0.153441095650013	-0.153549554553959	-0.153498447923012	-0.153498155746058	-0.153557654307746	-0.153448898740071	-0.15355616006477	-0.153494888348405	-0.153565765961246	6.44294790295669	-0.153565361175949	-0.152561302415583	-0.153546420637914	-0.153562527483795	-0.153265000439297	-0.153580696686378	-0.153559165473675	-0.153564904402565	-0.153565048320807	-0.153565130692177	-0.153564711422394	-0.153565129180328	-0.15356541721189	-0.153563234541293	-0.1535656244327	-0.153565010085666	-0.153565111769683	-0.153564974045144	-0.153565103088746	-0.15356499560118	-0.153565264661479	-0.153565345667308	-0.153563697362072	-0.153563746180154	-0.153539202925919	-0.153565380488597	-0.15356355344383	-0.153545540059201	-0.153562540846587	-0.1534537697215	-0.153565300702002	-0.153565425941597	-0.15356321200987	-0.153498432268062	-0.15356526388117	-0.153565199603216	-0.153564345408701	-0.15356514112881	-0.15355234874297	-0.153565437207308	-0.153560199675723	-0.153565385365529	-0.153563494725577	-0.153545615651636	-0.153285401276867	-0.143392973723971	-0.153554420951073	-0.153565432232838	-0.153560720775831	-0.153565392534618	-0.153565292557526	-0.153558494554238	-0.15356545125287	-0.153562822879523	-0.15356540228848	-0.153323592720844	-0.15356277625606	-0.153523956663333	-0.153565393168619	-0.153563250147473	-0.153503307492422	-0.153563803679174	-0.153546092371669	-0.153552171173901	-0.153061868935842	-0.153564721517642	-0.153565427307138	-0.15356540584864	-0.153563319156051	-0.153565454617953	HIGH
FG-6692_X1.60.jpg	-0.153555111836989	-0.153533345287222	6.44294535521253	-0.153584673129568	-0.15357405156211	-0.153584314716471	-0.153513840197171	-0.153578213354694	-0.153544385168191	-0.153544087220873	-0.15357405156211	-0.153525147495751	-0.153580569456499	-0.15354333700988	-0.15358542172927	6.44294535521253	-0.153585295172331	-0.153277618857169	-0.153576846217491	-0.153583846311628	-0.153538772196907	-0.153586787735744	-0.153583501891313	-0.153585179837886	-0.153585125873803	-0.153585212911734	-0.153585010963381	-0.153585257236344	-0.153585332458148	-0.153584225643227	-0.153585456640555	-0.153585105407593	-0.153585145859453	-0.153585077930857	-0.153585143852408	-0.153585089209888	-0.153585239823105	-0.153585307186336	-0.153584421372565	-0.153584849862645	-0.153555600736311	-0.153585300712907	-0.153584769863507	-0.153576653117099	-0.153583329539814	-0.153526295921532	-0.1535852618158	-0.15358534370891	-0.15358408743977	-0.153536443147814	-0.153585265377599	-0.153585221872768	-0.153584599547322	-0.153585195357153	-0.153580266731848	-0.153585349701779	-0.15358254470022	-0.153585316854076	-0.153584286702639	-0.153576034551331	-0.153131742097848	-0.140458842524246	-0.153567826385413	-0.153585337461628	-0.153583557297076	-0.153585331977588	-0.153585286296102	-0.153582592190874	-0.153585354903136	-0.153583810778442	-0.153585340938622	-0.153201964747072	-0.153583880487938	-0.153543051246177	-0.153585318804585	-0.153584312059256	-0.153518102907395	-0.153584851530471	-0.15357683929177	-0.153576898202796	-0.153338207659735	-0.153584957168908	-0.153585344500421	-0.153585338309675	-0.153584695320141	-0.153585357758229	HIGH
FG-6692_X1.61.jpg	-0.153466604857543	-0.153416993235187	6.44295067785336	-0.153500144807734	-0.153478556357556	-0.153499958785646	-0.153392574343075	-0.153486368339464	-0.153440735362864	-0.153441584091329	-0.153490163929511	-0.153403752004957	-0.153491567972817	-0.153437646587967	-0.153501505301149	6.44295067785336	-0.153501265583293	-0.152608277833402	-0.153488641445981	-0.153499128543314	-0.153264373439843	-0.153509501456532	-0.153495691713222	-0.153500923503848	-0.153500970750965	-0.153501065804082	-0.153500714696526	-0.1535011053988	-0.153501312099563	-0.153499374924776	-0.153501499970264	-0.153500941431098	-0.153501035710377	-0.153500915679485	-0.15350102900378	-0.153500935713294	-0.153501163049741	-0.153501260596336	-0.153499760855048	-0.153499824610712	-0.15347575059246	-0.153501272762791	-0.153499917471288	-0.153487718386064	-0.153498642315022	-0.153427976233789	-0.153500958627501	-0.153501306166804	-0.153499428233625	-0.153435231869072	-0.153501165844156	-0.153501112965217	-0.153500214754103	-0.1535010575928	-0.153492194652729	-0.153501323578162	-0.153496556735279	-0.153501279469388	-0.153499619930527	-0.15348925944171	-0.153290802892391	-0.148084083847821	-0.15348063170544	-0.153501305478948	-0.153496266417007	-0.15350127568618	-0.153501178096593	-0.15349754230412	-0.153501325942667	-0.153499108853433	-0.153501294215304	-0.153326231222575	-0.153499014789109	-0.153461122558318	-0.153501284069426	-0.153499321100035	-0.153448203115777	-0.153499876973759	-0.15348843569102	-0.153489646059838	-0.153189138317351	-0.153499478490113	-0.153501293914367	-0.153501294817178	-0.153500004012185	-0.153501337722203	HIGH
FG-7634_X1.32.jpg	-0.153800066261174	-0.153787923321729	6.44291426810198	-0.153810376290144	-0.153802798422549	-0.153810434984698	-0.153782514194159	-0.153806745363587	-0.153792873689048	-0.153791676593921	-0.153803709143008	-0.15378946878675	-0.153807554491798	-0.153792285429866	-0.153810715232701	6.44291426810198	-0.153810642960133	-0.153617929046821	-0.153807602875892	-0.153810111629259	-0.153780632535301	-0.153812759971235	-0.153809424471355	-0.153810622548956	-0.153810560454379	-0.153810627604835	-0.153810554184207	-0.153810634680857	-0.15381065181344	-0.153810243313918	-0.153810722419114	-0.153810557032278	-0.153810570908346	-0.153810553841997	-0.153810570610292	-0.153810556910849	-0.153810631623044	-0.15381063819127	-0.153810289523322	-0.153810343625637	-0.15379785744945	-0.153810645620541	-0.15381033282946	-0.15380785994192	-0.153808649078438	-0.153750188706882	-0.153810536367203	-0.153810654275145	-0.153810078379683	-0.153793710657708	-0.153810640310765	-0.153810627549639	-0.153809741324802	-0.153810615439817	-0.153809516426524	-0.153810659618039	-0.153809473219738	-0.153810645421838	-0.153810330445028	-0.15380810267928	-0.15283224512034	-0.122147932155089	-0.153767618660083	-0.153810651195254	-0.153810016682512	-0.153810653778389	-0.15381063441592	-0.153810066004924	-0.153810658657642	-0.153810063907507	-0.153810660412849	-0.152953696350002	-0.153810072915361	-0.153775004062088	-0.153810647199123	-0.153810197877247	-0.153765872693055	-0.153810340060028	-0.153807623651358	-0.153805708610456	-0.153666893915706	-0.153810316381297	-0.15381065524658	-0.153810658790111	-0.153810543476342	-0.15381066326092	LOW
FG-7634_X1.35.jpg	-0.153683414024852	-0.153673736093824	6.44293357174219	-0.1536948952633	-0.153688870730644	-0.153694948213937	-0.153670029652154	-0.1536919918634	-0.153678064352858	-0.15367764844892	-0.153685679072539	-0.153679501669755	-0.153692651280556	-0.153677672005416	-0.153695168695738	6.44293357174219	-0.153695131322451	-0.153563429002447	-0.153693130451394	-0.153694717776222	-0.153681569370015	-0.153695567189696	-0.153694325768537	-0.153695113603601	-0.153695057090661	-0.153695116568754	-0.153695050470545	-0.153695125577467	-0.153695140567964	-0.153694769738475	-0.15369520315535	-0.153695052601749	-0.153695065100693	-0.153695048874715	-0.153695064905076	-0.153695052406131	-0.153695119152968	-0.153695131899009	-0.153694811785997	-0.153694935385531	-0.153680428939096	-0.153695131723982	-0.153694935364939	-0.153693203972783	-0.153693361784833	-0.153660578586244	-0.15369497463263	-0.153695140259094	-0.153694629284927	-0.153676972363073	-0.153695128017541	-0.153695115858353	-0.153694337577672	-0.153695105037602	-0.153694311828198	-0.153695145932009	-0.153694149928767	-0.153695133824299	-0.153694876133942	-0.153693340472793	-0.152693742620585	-0.131641187663169	-0.153624692941542	-0.15369513391696	-0.153694607900818	-0.153695141721079	-0.153695132588819	-0.153694753152149	-0.153695147764638	-0.153694601692528	-0.15369514840297	-0.152844986433598	-0.153694605182761	-0.153662270195926	-0.153695136295261	-0.153694728761703	-0.153651206724933	-0.153694931885002	-0.153693152350287	-0.153690692971804	-0.153606908157746	-0.153694726692273	-0.153695140876834	-0.153695146652706	-0.153695066696522	-0.153695150585652	LOW
